Sex1,Date,YEAR,side,Location,ID,QRATE,Date1,Date2,Month,Month1
FJ,2015-08-17,2015,Right,Gully,5059,4,2015-08-17,2015-08-17,8,Aug
FJ,2015-08-17,2015,Right,Gully,5059,3,2015-08-17,2015-08-17,8,Aug
FJ,2015-08-17,2015,Right,Gully,5059,3,2015-08-17,2015-08-17,8,Aug
FJ,2015-08-17,2015,Right,Gully,5059,3,2015-08-17,2015-08-17,8,Aug
FJ,2015-08-17,2015,Right,Gully,5059,3,2015-08-17,2015-08-17,8,Aug
FJ,2015-08-17,2015,Right,Gully,5059,3,2015-08-17,2015-08-17,8,Aug
FJ,2015-08-17,2015,Right,Gully,5059,4,2015-08-17,2015-08-17,8,Aug
FJ,2015-08-17,2015,Right,Gully,5059,4,2015-08-17,2015-08-17,8,Aug
UNK,2015-08-17,2015,Right,Gully,6158,4,2015-08-17,2015-08-17,8,Aug
UNK,2015-08-17,2015,Right,Gully,6158,4,2015-08-17,2015-08-17,8,Aug
UNK,2015-08-17,2015,Right,Gully,6158,3,2015-08-17,2015-08-17,8,Aug
UNK,2015-08-17,2015,Right,Gully,6158,3,2015-08-17,2015-08-17,8,Aug
UNK,2015-08-17,2015,Right,Gully,6158,3,2015-08-17,2015-08-17,8,Aug
FJ,2015-08-17,2015,Right,Gully,5059,4,2015-08-17,2015-08-17,8,Aug
FJ,2015-08-17,2015,Right,Gully,5059,4,2015-08-17,2015-08-17,8,Aug
FJ,2015-08-17,2015,Right,Gully,5059,3,2015-08-17,2015-08-17,8,Aug
FJ,2015-08-17,2015,Right,Gully,5059,3,2015-08-17,2015-08-17,8,Aug
FJ,2015-08-17,2015,Right,Gully,5059,3,2015-08-17,2015-08-17,8,Aug
FJ,2015-08-17,2015,Right,Gully,5059,3,2015-08-17,2015-08-17,8,Aug
UNK,2015-08-17,2015,Right,Gully,6169,3,2015-08-17,2015-08-17,8,Aug
UNK,2015-08-17,2015,Right,Gully,6169,3,2015-08-17,2015-08-17,8,Aug
UNK,2015-08-17,2015,Right,Gully,6169,3,2015-08-17,2015-08-17,8,Aug
UNK,2015-08-17,2015,Right,Gully,6169,4,2015-08-17,2015-08-17,8,Aug
UNK,2015-08-17,2015,Right,Gully,6169,3,2015-08-17,2015-08-17,8,Aug
FJ,2015-08-17,2015,Right,Gully,6170,3,2015-08-17,2015-08-17,8,Aug
MM,2015-08-17,2015,Right,Gully,5068,3,2015-08-17,2015-08-17,8,Aug
MM,2015-08-17,2015,Right,Gully,5068,4,2015-08-17,2015-08-17,8,Aug
MM,2015-08-17,2015,Right,Gully,5068,4,2015-08-17,2015-08-17,8,Aug
MM,2015-08-17,2015,Right,Gully,5068,4,2015-08-17,2015-08-17,8,Aug
FJ,2015-08-17,2015,Right,Gully,5059,4,2015-08-17,2015-08-17,8,Aug
FJ,2015-08-17,2015,Right,Gully,5059,3,2015-08-17,2015-08-17,8,Aug
FJ,2015-08-17,2015,Right,Gully,5059,3,2015-08-17,2015-08-17,8,Aug
FJ,2015-08-17,2015,Right,Gully,5059,3,2015-08-17,2015-08-17,8,Aug
FJ,2015-08-17,2015,Right,Gully,5059,3,2015-08-17,2015-08-17,8,Aug
UNK,2015-08-17,2015,Right,Gully,6158,3,2015-08-17,2015-08-17,8,Aug
UNK,2015-08-17,2015,Right,Gully,6158,3,2015-08-17,2015-08-17,8,Aug
UNK,2015-08-17,2015,Right,Gully,6158,3,2015-08-17,2015-08-17,8,Aug
UNK,2015-08-17,2015,Right,Gully,6158,3,2015-08-17,2015-08-17,8,Aug
UNK,2015-08-17,2015,Right,Gully,6158,3,2015-08-17,2015-08-17,8,Aug
FJ,2015-08-17,2015,Right,Gully,5059,3,2015-08-17,2015-08-17,8,Aug
FJ,2015-08-17,2015,Right,Gully,5059,3,2015-08-17,2015-08-17,8,Aug
FJ,2015-08-17,2015,Right,Gully,5059,3,2015-08-17,2015-08-17,8,Aug
FJ,2015-08-17,2015,Right,Gully,5059,3,2015-08-17,2015-08-17,8,Aug
FJ,2015-08-17,2015,Right,Gully,5059,3,2015-08-17,2015-08-17,8,Aug
FJ,2015-08-17,2015,Right,Gully,5059,3,2015-08-17,2015-08-17,8,Aug
FJ,2015-08-17,2015,Right,Gully,5059,4,2015-08-17,2015-08-17,8,Aug
FJ,2015-08-17,2015,Right,Gully,5059,4,2015-08-17,2015-08-17,8,Aug
FJ,2015-08-17,2015,Right,Gully,5059,3,2015-08-17,2015-08-17,8,Aug
FJ,2015-08-17,2015,Right,Gully,5059,3,2015-08-17,2015-08-17,8,Aug
FJ,2015-08-17,2015,Right,Gully,5059,3,2015-08-17,2015-08-17,8,Aug
FJ,2015-08-17,2015,Right,Gully,6170,3,2015-08-17,2015-08-17,8,Aug
FJ,2015-08-17,2015,Right,Gully,6170,3,2015-08-17,2015-08-17,8,Aug
FJ,2015-08-17,2015,Right,Gully,6170,3,2015-08-17,2015-08-17,8,Aug
UNK,2015-08-17,2015,Right,Gully,6169,3,2015-08-17,2015-08-17,8,Aug
UNK,2015-08-17,2015,Right,Gully,6169,3,2015-08-17,2015-08-17,8,Aug
UNK,2015-08-17,2015,Right,Gully,6169,3,2015-08-17,2015-08-17,8,Aug
UNK,2015-08-17,2015,Right,Gully,6169,3,2015-08-17,2015-08-17,8,Aug
MM,2015-08-17,2015,Right,Gully,5068,3,2015-08-17,2015-08-17,8,Aug
FJ,2015-08-17,2015,Right,Gully,6170,4,2015-08-17,2015-08-17,8,Aug
FJ,2015-08-17,2015,Right,Gully,6170,3,2015-08-17,2015-08-17,8,Aug
FJ,2015-08-17,2015,Right,Gully,6170,3,2015-08-17,2015-08-17,8,Aug
FJ,2015-08-17,2015,Right,Gully,6170,3,2015-08-17,2015-08-17,8,Aug
FJ,2015-08-17,2015,Right,Gully,6170,3,2015-08-17,2015-08-17,8,Aug
FJ,2015-08-17,2015,Right,Gully,6170,3,2015-08-17,2015-08-17,8,Aug
FJ,2015-08-17,2015,Right,Gully,6170,3,2015-08-17,2015-08-17,8,Aug
FJ,2015-08-17,2015,Right,Gully,6170,3,2015-08-17,2015-08-17,8,Aug
Male,2015-08-17,2015,Right,Gully,5061,3,2015-08-17,2015-08-17,8,Aug
Male,2015-08-17,2015,Right,Gully,5061,3,2015-08-17,2015-08-17,8,Aug
FJ,2015-08-17,2015,Right,Gully,5059,3,2015-08-17,2015-08-17,8,Aug
FJ,2015-08-17,2015,Right,Gully,5059,3,2015-08-17,2015-08-17,8,Aug
FJ,2015-08-17,2015,Right,Gully,5059,3,2015-08-17,2015-08-17,8,Aug
FJ,2015-08-17,2015,Right,Gully,5059,3,2015-08-17,2015-08-17,8,Aug
Male,2015-08-17,2015,Right,Gully,5061,3,2015-08-17,2015-08-17,8,Aug
Male,2015-08-17,2015,Right,Gully,5061,4,2015-08-17,2015-08-17,8,Aug
UNK,2015-08-17,2015,Right,Gully,6169,3,2015-08-17,2015-08-17,8,Aug
UNK,2015-08-17,2015,Right,Gully,6169,3,2015-08-17,2015-08-17,8,Aug
UNK,2015-08-17,2015,Right,Gully,6169,3,2015-08-17,2015-08-17,8,Aug
UNK,2015-08-17,2015,Right,Gully,6169,3,2015-08-17,2015-08-17,8,Aug
UNK,2015-08-17,2015,Right,Gully,6169,3,2015-08-17,2015-08-17,8,Aug
UNK,2015-08-17,2015,Right,Gully,6169,4,2015-08-17,2015-08-17,8,Aug
UNK,2015-08-17,2015,Right,Gully,6169,4,2015-08-17,2015-08-17,8,Aug
FJ,2015-08-17,2015,Right,Gully,6170,3,2015-08-17,2015-08-17,8,Aug
FJ,2015-08-17,2015,Right,Gully,6170,3,2015-08-17,2015-08-17,8,Aug
UNK,2015-08-17,2015,Right,Gully,6169,4,2015-08-17,2015-08-17,8,Aug
UNK,2015-08-17,2015,Right,Gully,6169,4,2015-08-17,2015-08-17,8,Aug
UNK,2015-08-17,2015,Right,Gully,6169,4,2015-08-17,2015-08-17,8,Aug
UNK,2015-08-17,2015,Right,Gully,6169,4,2015-08-17,2015-08-17,8,Aug
UNK,2015-08-17,2015,Right,Gully,6169,4,2015-08-17,2015-08-17,8,Aug
UNK,2015-08-17,2015,Right,Gully,6169,4,2015-08-17,2015-08-17,8,Aug
UNK,2015-08-17,2015,Right,Gully,6169,3,2015-08-17,2015-08-17,8,Aug
UNK,2015-08-17,2015,Right,Gully,6158,4,2015-08-17,2015-08-17,8,Aug
UNK,2015-08-17,2015,Right,Gully,6158,4,2015-08-17,2015-08-17,8,Aug
UNK,2015-08-17,2015,Right,Gully,6158,3,2015-08-17,2015-08-17,8,Aug
UNK,2015-08-17,2015,Right,Gully,6169,3,2015-08-17,2015-08-17,8,Aug
UNK,2015-08-17,2015,Right,Gully,6169,3,2015-08-17,2015-08-17,8,Aug
UNK,2015-08-17,2015,Right,Gully,6169,3,2015-08-17,2015-08-17,8,Aug
UNK,2015-08-17,2015,Right,Gully,6169,3,2015-08-17,2015-08-17,8,Aug
UNK,2015-08-17,2015,Right,Gully,6158,3,2015-08-17,2015-08-17,8,Aug
FJ,2015-08-17,2015,Right,Gully,5059,3,2015-08-17,2015-08-17,8,Aug
FJ,2015-08-17,2015,Right,Gully,5059,3,2015-08-17,2015-08-17,8,Aug
UNK,2015-08-17,2015,Left,Gully,6135,3,2015-08-17,2015-08-17,8,Aug
UNK,2015-08-17,2015,Left,Gully,6135,4,2015-08-17,2015-08-17,8,Aug
UNK,2015-08-17,2015,Left,Gully,6135,3,2015-08-17,2015-08-17,8,Aug
UNK,2015-08-17,2015,Left,Gully,6135,4,2015-08-17,2015-08-17,8,Aug
UNK,2015-08-17,2015,Left,Gully,6135,4,2015-08-17,2015-08-17,8,Aug
UNK,2015-08-17,2015,Left,Gully,6135,3,2015-08-17,2015-08-17,8,Aug
UNK,2015-08-17,2015,Left,Gully,6135,3,2015-08-17,2015-08-17,8,Aug
UNK,2015-08-17,2015,Left,Gully,6135,3,2015-08-17,2015-08-17,8,Aug
UNK,2015-08-17,2015,Left,Gully,6135,3,2015-08-17,2015-08-17,8,Aug
UNK,2015-08-17,2015,Left,Gully,6135,3,2015-08-17,2015-08-17,8,Aug
UNK,2015-08-17,2015,Left,Gully,6135,3,2015-08-17,2015-08-17,8,Aug
UNK,2015-08-17,2015,Left,Gully,6135,3,2015-08-17,2015-08-17,8,Aug
UNK,2015-08-17,2015,Left,Gully,6135,3,2015-08-17,2015-08-17,8,Aug
UNK,2015-08-17,2015,Left,Gully,6135,4,2015-08-17,2015-08-17,8,Aug
MM,2015-08-19,2015,Right,Shortland,6175,3,2015-08-19,2015-08-19,8,Aug
MM,2015-08-19,2015,Right,Shortland,6175,3,2015-08-19,2015-08-19,8,Aug
UNK,2015-08-19,2015,Right,Shortland,6148,3,2015-08-19,2015-08-19,8,Aug
UNK,2015-08-19,2015,Right,Shortland,6148,3,2015-08-19,2015-08-19,8,Aug
UNK,2015-08-19,2015,Right,Shortland,6148,3,2015-08-19,2015-08-19,8,Aug
UNK,2015-08-19,2015,Right,Shortland,6148,4,2015-08-19,2015-08-19,8,Aug
UNK,2015-08-19,2015,Right,Shortland,6148,4,2015-08-19,2015-08-19,8,Aug
UNK,2015-08-19,2015,Right,Shortland,6148,4,2015-08-19,2015-08-19,8,Aug
MM,2015-08-19,2015,Right,Shortland,6175,3,2015-08-19,2015-08-19,8,Aug
MM,2015-08-19,2015,Right,Shortland,6175,3,2015-08-19,2015-08-19,8,Aug
MM,2015-08-19,2015,Right,Shortland,6175,3,2015-08-19,2015-08-19,8,Aug
MM,2015-08-19,2015,Right,Shortland,6175,3,2015-08-19,2015-08-19,8,Aug
MM,2015-08-19,2015,Right,Shortland,6175,3,2015-08-19,2015-08-19,8,Aug
MM,2015-08-19,2015,Right,Shortland,6175,3,2015-08-19,2015-08-19,8,Aug
UNK,2015-08-19,2015,Right,Shortland,6148,4,2015-08-19,2015-08-19,8,Aug
UNK,2015-08-19,2015,Right,Shortland,6148,3,2015-08-19,2015-08-19,8,Aug
UNK,2015-08-19,2015,Right,Shortland,6148,4,2015-08-19,2015-08-19,8,Aug
UNK,2015-08-19,2015,Right,Shortland,6148,3,2015-08-19,2015-08-19,8,Aug
UNK,2015-08-19,2015,Right,Shortland,6148,3,2015-08-19,2015-08-19,8,Aug
UNK,2015-08-19,2015,Right,Shortland,6176,4,2015-08-19,2015-08-19,8,Aug
UNK,2015-08-19,2015,Right,Shortland,6176,4,2015-08-19,2015-08-19,8,Aug
UNK,2015-08-19,2015,Right,Shortland,6176,4,2015-08-19,2015-08-19,8,Aug
UNK,2015-08-19,2015,Right,Shortland,6176,4,2015-08-19,2015-08-19,8,Aug
UNK,2015-08-19,2015,Right,Shortland,6176,3,2015-08-19,2015-08-19,8,Aug
MM,2015-08-19,2015,Right,Shortland,6175,4,2015-08-19,2015-08-19,8,Aug
MM,2015-08-19,2015,Right,Shortland,6175,4,2015-08-19,2015-08-19,8,Aug
MM,2015-08-19,2015,Right,Shortland,6175,4,2015-08-19,2015-08-19,8,Aug
MM,2015-08-19,2015,Right,Shortland,6175,4,2015-08-19,2015-08-19,8,Aug
MM,2015-08-19,2015,Right,Shortland,6175,4,2015-08-19,2015-08-19,8,Aug
MM,2015-08-19,2015,Right,Shortland,6175,4,2015-08-19,2015-08-19,8,Aug
MM,2015-08-19,2015,Right,Shortland,6175,3,2015-08-19,2015-08-19,8,Aug
UNK,2015-08-19,2015,Right,Shortland,6148,3,2015-08-19,2015-08-19,8,Aug
UNK,2015-08-19,2015,Right,Shortland,6148,3,2015-08-19,2015-08-19,8,Aug
UNK,2015-08-19,2015,Right,Shortland,6148,4,2015-08-19,2015-08-19,8,Aug
UNK,2015-08-19,2015,Right,Shortland,6148,3,2015-08-19,2015-08-19,8,Aug
UNK,2015-08-19,2015,Right,Shortland,6176,4,2015-08-19,2015-08-19,8,Aug
UNK,2015-08-19,2015,Right,Shortland,6176,3,2015-08-19,2015-08-19,8,Aug
UNK,2015-08-19,2015,Right,Shortland,6176,4,2015-08-19,2015-08-19,8,Aug
UNK,2015-08-19,2015,Right,Shortland,6176,3,2015-08-19,2015-08-19,8,Aug
UNK,2015-08-19,2015,Right,Shortland,6148,3,2015-08-19,2015-08-19,8,Aug
UNK,2015-08-19,2015,Right,Shortland,6189,3,2015-08-19,2015-08-19,8,Aug
UNK,2015-08-19,2015,Right,Shortland,6189,3,2015-08-19,2015-08-19,8,Aug
MM,2015-08-19,2015,Right,Shortland,6175,3,2015-08-19,2015-08-19,8,Aug
UNK,2015-08-19,2015,Right,Shortland,6176,3,2015-08-19,2015-08-19,8,Aug
UNK,2015-08-19,2015,Right,Shortland,6176,3,2015-08-19,2015-08-19,8,Aug
UNK,2015-08-19,2015,Right,Shortland,6176,3,2015-08-19,2015-08-19,8,Aug
UNK,2015-08-19,2015,Right,Shortland,6176,4,2015-08-19,2015-08-19,8,Aug
UNK,2015-08-19,2015,Right,Shortland,6176,4,2015-08-19,2015-08-19,8,Aug
UNK,2015-08-19,2015,Right,Shortland,6176,3,2015-08-19,2015-08-19,8,Aug
MM,2015-08-19,2015,Right,Shortland,6175,4,2015-08-19,2015-08-19,8,Aug
UNK,2015-08-19,2015,Right,Shortland,6148,4,2015-08-19,2015-08-19,8,Aug
MM,2015-08-19,2015,Right,Shortland,6175,4,2015-08-19,2015-08-19,8,Aug
MM,2015-08-19,2015,Right,Shortland,6175,4,2015-08-19,2015-08-19,8,Aug
MM,2015-08-19,2015,Right,Shortland,6175,4,2015-08-19,2015-08-19,8,Aug
UNK,2015-08-19,2015,Right,Shortland,6148,3,2015-08-19,2015-08-19,8,Aug
UNK,2015-08-19,2015,Right,Shortland,6148,4,2015-08-19,2015-08-19,8,Aug
UNK,2015-08-19,2015,Right,Shortland,6148,4,2015-08-19,2015-08-19,8,Aug
UNK,2015-08-19,2015,Right,Shortland,6148,4,2015-08-19,2015-08-19,8,Aug
UNK,2015-08-19,2015,Right,Shortland,6176,4,2015-08-19,2015-08-19,8,Aug
UNK,2015-08-19,2015,Right,Shortland,6176,4,2015-08-19,2015-08-19,8,Aug
UNK,2015-08-19,2015,Right,Shortland,6176,4,2015-08-19,2015-08-19,8,Aug
UNK,2015-08-19,2015,Right,Shortland,6176,4,2015-08-19,2015-08-19,8,Aug
MM,2015-08-19,2015,Right,Shortland,6175,4,2015-08-19,2015-08-19,8,Aug
MM,2015-08-19,2015,Right,Shortland,6175,4,2015-08-19,2015-08-19,8,Aug
MM,2015-08-19,2015,Right,Shortland,6175,4,2015-08-19,2015-08-19,8,Aug
UNK,2015-08-19,2015,Right,Shortland,6148,3,2015-08-19,2015-08-19,8,Aug
MM,2015-08-19,2015,Right,Shortland,6175,3,2015-08-19,2015-08-19,8,Aug
MM,2015-08-19,2015,Right,Shortland,6175,3,2015-08-19,2015-08-19,8,Aug
MM,2015-08-19,2015,Right,Shortland,6175,3,2015-08-19,2015-08-19,8,Aug
MM,2015-08-19,2015,Right,Shortland,6175,3,2015-08-19,2015-08-19,8,Aug
MM,2015-08-19,2015,Right,Shortland,6175,3,2015-08-19,2015-08-19,8,Aug
MM,2015-08-19,2015,Right,Shortland,6175,3,2015-08-19,2015-08-19,8,Aug
MM,2015-08-19,2015,Right,Shortland,6175,3,2015-08-19,2015-08-19,8,Aug
UNK,2015-08-19,2015,Right,Shortland,6148,3,2015-08-19,2015-08-19,8,Aug
UNK,2015-08-19,2015,Right,Shortland,6148,3,2015-08-19,2015-08-19,8,Aug
MM,2015-08-19,2015,Right,Shortland,6175,3,2015-08-19,2015-08-19,8,Aug
MM,2015-08-19,2015,Right,Shortland,6175,3,2015-08-19,2015-08-19,8,Aug
UNK,2015-08-19,2015,Right,Shortland,6176,3,2015-08-19,2015-08-19,8,Aug
UNK,2015-08-19,2015,Right,Shortland,6176,3,2015-08-19,2015-08-19,8,Aug
UNK,2015-08-19,2015,Right,Shortland,6189,3,2015-08-19,2015-08-19,8,Aug
MM,2015-08-19,2015,Right,Shortland,6175,3,2015-08-19,2015-08-19,8,Aug
UNK,2015-08-19,2015,Right,Shortland,6189,3,2015-08-19,2015-08-19,8,Aug
MM,2015-08-19,2015,Right,Shortland,6175,3,2015-08-19,2015-08-19,8,Aug
MM,2015-08-19,2015,Right,Shortland,6175,3,2015-08-19,2015-08-19,8,Aug
UNK,2015-08-19,2015,Right,Shortland,6189,3,2015-08-19,2015-08-19,8,Aug
MM,2015-08-19,2015,Right,Shortland,6175,3,2015-08-19,2015-08-19,8,Aug
UNK,2015-08-19,2015,Right,Shortland,6189,3,2015-08-19,2015-08-19,8,Aug
MM,2015-08-19,2015,Right,Shortland,6175,3,2015-08-19,2015-08-19,8,Aug
MM,2015-08-19,2015,Right,Shortland,6175,3,2015-08-19,2015-08-19,8,Aug
UNK,2015-08-19,2015,Right,Shortland,6176,3,2015-08-19,2015-08-19,8,Aug
UNK,2015-08-19,2015,Right,Shortland,6176,3,2015-08-19,2015-08-19,8,Aug
UNK,2015-08-19,2015,Right,Shortland,6189,3,2015-08-19,2015-08-19,8,Aug
UNK,2015-08-19,2015,Right,Shortland,6189,4,2015-08-19,2015-08-19,8,Aug
UNK,2015-08-19,2015,Right,Shortland,6189,3,2015-08-19,2015-08-19,8,Aug
UNK,2015-08-19,2015,Right,Shortland,6189,3,2015-08-19,2015-08-19,8,Aug
MM,2015-08-19,2015,Right,Shortland,6175,3,2015-08-19,2015-08-19,8,Aug
MM,2015-08-19,2015,Right,Shortland,6175,3,2015-08-19,2015-08-19,8,Aug
MM,2015-08-19,2015,Right,Shortland,6175,3,2015-08-19,2015-08-19,8,Aug
MM,2015-08-19,2015,Right,Shortland,6175,3,2015-08-19,2015-08-19,8,Aug
UNK,2015-08-19,2015,Right,Shortland,6189,3,2015-08-19,2015-08-19,8,Aug
MM,2015-08-19,2015,Right,Shortland,6175,3,2015-08-19,2015-08-19,8,Aug
UNK,2015-08-19,2015,Right,Shortland,6189,3,2015-08-19,2015-08-19,8,Aug
UNK,2015-08-19,2015,Right,Shortland,6176,3,2015-08-19,2015-08-19,8,Aug
UNK,2015-08-19,2015,Right,Shortland,6189,3,2015-08-19,2015-08-19,8,Aug
UNK,2015-08-19,2015,Right,Shortland,6189,3,2015-08-19,2015-08-19,8,Aug
UNK,2015-08-19,2015,Right,Shortland,6189,3,2015-08-19,2015-08-19,8,Aug
UNK,2015-08-19,2015,Left,Shortland,6136,3,2015-08-19,2015-08-19,8,Aug
UNK,2015-08-19,2015,Left,Shortland,6136,3,2015-08-19,2015-08-19,8,Aug
UNK,2015-08-19,2015,Left,Shortland,6136,3,2015-08-19,2015-08-19,8,Aug
UNK,2015-08-19,2015,Left,Shortland,6136,3,2015-08-19,2015-08-19,8,Aug
UNK,2015-08-19,2015,Left,Shortland,6136,3,2015-08-19,2015-08-19,8,Aug
UNK,2015-08-19,2015,Left,Shortland,6136,3,2015-08-19,2015-08-19,8,Aug
UNK,2015-08-19,2015,Left,Shortland,6136,3,2015-08-19,2015-08-19,8,Aug
UNK,2015-08-19,2015,Left,Shortland,6137,3,2015-08-19,2015-08-19,8,Aug
UNK,2015-08-19,2015,Left,Shortland,6137,3,2015-08-19,2015-08-19,8,Aug
UNK,2015-08-19,2015,Left,Shortland,6137,3,2015-08-19,2015-08-19,8,Aug
UNK,2015-08-19,2015,Left,Shortland,6137,3,2015-08-19,2015-08-19,8,Aug
UNK,2015-08-19,2015,Left,Shortland,6137,3,2015-08-19,2015-08-19,8,Aug
Female,2015-08-20,2015,Right,Gully,6167,3,2015-08-20,2015-08-20,8,Aug
Female,2015-08-20,2015,Right,Gully,6167,3,2015-08-20,2015-08-20,8,Aug
Female,2015-08-20,2015,Right,Gully,6167,3,2015-08-20,2015-08-20,8,Aug
Female,2015-08-20,2015,Right,Gully,6167,3,2015-08-20,2015-08-20,8,Aug
Female,2015-08-20,2015,Right,Gully,6167,3,2015-08-20,2015-08-20,8,Aug
Female,2015-08-20,2015,Right,Gully,6167,4,2015-08-20,2015-08-20,8,Aug
Female,2015-08-20,2015,Right,Gully,6167,4,2015-08-20,2015-08-20,8,Aug
Female,2015-08-20,2015,Right,Gully,6167,4,2015-08-20,2015-08-20,8,Aug
FJ,2015-08-20,2015,Right,Gully,5080,3,2015-08-20,2015-08-20,8,Aug
FJ,2015-08-20,2015,Right,Gully,5080,3,2015-08-20,2015-08-20,8,Aug
FJ,2015-08-20,2015,Right,Gully,5080,3,2015-08-20,2015-08-20,8,Aug
Female,2015-08-20,2015,Right,Gully,6167,3,2015-08-20,2015-08-20,8,Aug
Female,2015-08-20,2015,Right,Gully,6167,3,2015-08-20,2015-08-20,8,Aug
Female,2015-08-20,2015,Right,Gully,6167,3,2015-08-20,2015-08-20,8,Aug
Female,2015-08-20,2015,Right,Gully,6167,4,2015-08-20,2015-08-20,8,Aug
Female,2015-08-20,2015,Right,Gully,6167,4,2015-08-20,2015-08-20,8,Aug
Female,2015-08-20,2015,Right,Gully,6167,4,2015-08-20,2015-08-20,8,Aug
Female,2015-08-20,2015,Right,Gully,6167,4,2015-08-20,2015-08-20,8,Aug
FJ,2015-08-20,2015,Right,Gully,5080,4,2015-08-20,2015-08-20,8,Aug
FJ,2015-08-20,2015,Right,Gully,5080,4,2015-08-20,2015-08-20,8,Aug
Female,2015-08-20,2015,Right,Gully,6167,3,2015-08-20,2015-08-20,8,Aug
Female,2015-08-20,2015,Right,Gully,6167,3,2015-08-20,2015-08-20,8,Aug
Female,2015-08-20,2015,Right,Gully,6167,3,2015-08-20,2015-08-20,8,Aug
FJ,2015-08-20,2015,Right,Gully,5080,3,2015-08-20,2015-08-20,8,Aug
FJ,2015-08-20,2015,Right,Gully,5080,3,2015-08-20,2015-08-20,8,Aug
FJ,2015-08-20,2015,Right,Gully,5080,3,2015-08-20,2015-08-20,8,Aug
Female,2015-08-20,2015,Right,Gully,6167,3,2015-08-20,2015-08-20,8,Aug
FJ,2015-08-20,2015,Right,Gully,5080,3,2015-08-20,2015-08-20,8,Aug
FJ,2015-08-20,2015,Right,Gully,5080,3,2015-08-20,2015-08-20,8,Aug
FJ,2015-08-20,2015,Right,Gully,5080,4,2015-08-20,2015-08-20,8,Aug
FJ,2015-08-20,2015,Right,Gully,5080,4,2015-08-20,2015-08-20,8,Aug
Female,2015-08-20,2015,Right,Gully,6167,3,2015-08-20,2015-08-20,8,Aug
Female,2015-08-20,2015,Right,Gully,6167,3,2015-08-20,2015-08-20,8,Aug
FJ,2015-08-20,2015,Right,Gully,5080,3,2015-08-20,2015-08-20,8,Aug
Female,2015-08-20,2015,Right,Gully,6167,3,2015-08-20,2015-08-20,8,Aug
FJ,2015-08-20,2015,Right,Gully,5080,3,2015-08-20,2015-08-20,8,Aug
Female,2015-08-20,2015,Right,Gully,6167,3,2015-08-20,2015-08-20,8,Aug
Female,2015-08-20,2015,Right,Gully,6167,3,2015-08-20,2015-08-20,8,Aug
FJ,2015-08-20,2015,Right,Gully,5080,4,2015-08-20,2015-08-20,8,Aug
FJ,2015-08-20,2015,Right,Gully,5080,4,2015-08-20,2015-08-20,8,Aug
FJ,2015-08-20,2015,Right,Gully,5080,4,2015-08-20,2015-08-20,8,Aug
FJ,2015-08-20,2015,Right,Gully,5080,4,2015-08-20,2015-08-20,8,Aug
Female,2015-08-20,2015,Right,Gully,6167,3,2015-08-20,2015-08-20,8,Aug
Female,2015-08-20,2015,Right,Gully,6167,3,2015-08-20,2015-08-20,8,Aug
Female,2015-08-20,2015,Right,Gully,6167,3,2015-08-20,2015-08-20,8,Aug
Female,2015-08-20,2015,Right,Gully,6167,3,2015-08-20,2015-08-20,8,Aug
Female,2015-08-20,2015,Right,Gully,6167,3,2015-08-20,2015-08-20,8,Aug
Female,2015-08-20,2015,Right,Gully,6167,3,2015-08-20,2015-08-20,8,Aug
Female,2015-08-20,2015,Right,Gully,6167,4,2015-08-20,2015-08-20,8,Aug
Female,2015-08-20,2015,Right,Gully,6167,4,2015-08-20,2015-08-20,8,Aug
FJ,2015-08-20,2015,Left,Gully,4113,3,2015-08-20,2015-08-20,8,Aug
FJ,2015-08-20,2015,Left,Gully,4113,3,2015-08-20,2015-08-20,8,Aug
FJ,2015-08-20,2015,Left,Gully,4113,3,2015-08-20,2015-08-20,8,Aug
FJ,2015-08-20,2015,Left,Gully,5078,3,2015-08-20,2015-08-20,8,Aug
FJ,2015-08-20,2015,Left,Gully,5078,3,2015-08-20,2015-08-20,8,Aug
FJ,2015-08-20,2015,Left,Gully,5078,3,2015-08-20,2015-08-20,8,Aug
FJ,2015-08-20,2015,Left,Gully,5078,3,2015-08-20,2015-08-20,8,Aug
FJ,2015-08-20,2015,Left,Gully,5078,3,2015-08-20,2015-08-20,8,Aug
FJ,2015-08-20,2015,Left,Gully,5078,3,2015-08-20,2015-08-20,8,Aug
FJ,2015-08-20,2015,Left,Gully,5078,3,2015-08-20,2015-08-20,8,Aug
FJ,2015-08-20,2015,Left,Gully,5078,3,2015-08-20,2015-08-20,8,Aug
FJ,2015-08-20,2015,Left,Gully,5078,3,2015-08-20,2015-08-20,8,Aug
FJ,2015-08-20,2015,Left,Gully,5078,3,2015-08-20,2015-08-20,8,Aug
FJ,2015-08-20,2015,Left,Gully,4113,3,2015-08-20,2015-08-20,8,Aug
FJ,2015-08-20,2015,Left,Gully,4113,3,2015-08-20,2015-08-20,8,Aug
FJ,2015-08-20,2015,Right,Gully,6162,3,2015-08-20,2015-08-20,8,Aug
FJ,2015-08-20,2015,Left,Gully,4113,3,2015-08-20,2015-08-20,8,Aug
FJ,2015-08-20,2015,Left,Gully,4113,3,2015-08-20,2015-08-20,8,Aug
FJ,2015-08-20,2015,Left,Gully,4113,3,2015-08-20,2015-08-20,8,Aug
FJ,2015-08-20,2015,Left,Gully,4113,3,2015-08-20,2015-08-20,8,Aug
